GameID,Team,Date,HT,AT,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORtg,DRtg
20100118OKCATL,OKC,18-01-10,ATL,OKC,34,76,0.447368421,4,9,0.444444444,22,26,0.846153846,14,34,48,22,3,3,11,17,94,0.538,0.474,0.118,0.342,35,65.4,52.2,64.7,3.6,4.1,11.2,111.9,108.3
20100118OKCATL,ATL,18-01-10,ATL,OKC,36,90,0.4,4,16,0.25,15,21,0.714285714,18,26,44,27,3,3,8,21,91,0.458,0.422,0.178,0.233,34.6,65,47.8,75,3.6,4.5,7.5,108.3,111.9
20100118DALBOS,DAL,18-01-10,BOS,DAL,39,68,0.573529412,4,7,0.571428571,17,24,0.708333333,4,31,35,28,3,7,14,16,99,0.63,0.603,0.103,0.353,12.9,86.1,52.2,71.8,3.4,10.9,15.1,111.6,101.5
20100118DALBOS,BOS,18-01-10,BOS,DAL,39,77,0.506493506,4,13,0.307692308,8,16,0.5,5,27,32,26,8,4,12,19,90,0.535,0.532,0.169,0.208,13.9,87.1,47.8,66.7,9,6.6,12.5,101.5,111.6
20100118SACCHA,SAC,18-01-10,CHA,SAC,41,84,0.488095238,7,27,0.259259259,14,21,0.666666667,13,33,46,19,6,10,20,25,103,0.552,0.53,0.321,0.25,36.1,75,57.5,46.3,6.3,14.9,17.7,108.3,110.4
20100118SACCHA,CHA,18-01-10,CHA,SAC,39,83,0.469879518,5,16,0.3125,22,33,0.666666667,11,23,34,19,9,3,10,23,105,0.538,0.5,0.193,0.398,25,63.9,42.5,48.7,9.5,5.3,9.3,110.4,108.3
20100118CHIGSW,CHI,18-01-10,GSW,CHI,35,96,0.364583333,5,10,0.5,22,33,0.666666667,15,38,53,19,8,4,13,26,97,0.439,0.391,0.104,0.344,25.9,73.1,48.2,54.3,7.6,5.5,10.5,92,108.1
20100118CHIGSW,GSW,18-01-10,GSW,CHI,42,95,0.442105263,9,22,0.409090909,21,32,0.65625,14,43,57,21,9,11,13,22,114,0.523,0.489,0.232,0.337,26.9,74.1,51.8,50,8.5,12.8,10.6,108.1,92
20100118MILHOU,MIL,18-01-10,HOU,MIL,41,92,0.445652174,9,25,0.36,7,11,0.636363636,13,37,50,20,4,9,15,24,98,0.506,0.495,0.272,0.12,26,75.5,50.5,48.8,4.2,14.5,13.4,101.9,105
20100118MILHOU,HOU,18-01-10,HOU,MIL,36,86,0.418604651,6,24,0.25,23,28,0.821428571,12,37,49,24,6,3,11,16,101,0.514,0.453,0.279,0.326,24.5,74,49.5,66.7,6.2,4.5,10.1,105,101.9
20100118NJNLAC,NJN,18-01-10,LAC,NJN,38,83,0.457831325,3,13,0.230769231,16,20,0.8,11,18,29,27,10,7,11,21,95,0.517,0.476,0.157,0.241,28.2,66.7,43.9,71.1,11.3,11.7,10.7,107,119.4
20100118NJNLAC,LAC,18-01-10,LAC,NJN,40,72,0.555555556,3,12,0.25,23,29,0.793103448,9,28,37,32,6,8,17,18,106,0.625,0.576,0.167,0.403,33.3,71.8,56.1,80,6.8,11.4,16.7,119.4,107
20100118ORLLAL,ORL,18-01-10,LAL,ORL,36,82,0.43902439,11,33,0.333333333,9,15,0.6,9,36,45,23,2,5,12,24,92,0.519,0.506,0.402,0.183,20.9,78.3,50.6,63.9,2.2,7,11.9,101.9,108.5
20100118ORLLAL,LAL,18-01-10,LAL,ORL,38,89,0.426966292,6,18,0.333333333,16,22,0.727272727,10,34,44,18,8,2,5,16,98,0.497,0.461,0.202,0.247,21.7,79.1,49.4,47.4,8.9,4.1,4.8,108.5,101.9
20100118PHOMEM,PHO,18-01-10,MEM,PHO,47,96,0.489583333,10,29,0.344827586,14,19,0.736842105,15,31,46,24,9,8,16,22,118,0.565,0.542,0.302,0.198,31.9,75.6,52.3,51.1,8.6,11.4,13.3,113.4,120.1
